Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Unit,Y2017,Y2017F,Y2018,Y2018F,Y2019,Y2019F,Y2020,Y2020F,Y2021,Y2021F,Y2022,Y2022F
21,'076,Brazil,7006,Number of people unable to afford a healthy diet (million),6132,Value,million No,57.2,E,56,E,55.7,E,42.1,E,64.7,E,54.4,E
239,'092,British Virgin Islands,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,PPP dollar per person per day,3.53,E,3.37,E,3.59,E,3.52,E,3.74,E,3.8,E
239,'092,British Virgin Islands,7007,Cost of starchy staples,6226,Value,PPP dollar per person per day,0.81,E,,,,,,,0.76,E,,
239,'092,British Virgin Islands,7008,Cost of animal source foods,6226,Value,PPP dollar per person per day,0.83,E,,,,,,,0.7,E,,
239,'092,British Virgin Islands,7009,"Cost of legumes, nuts and seeds",6226,Value,PPP dollar per person per day,0.24,E,,,,,,,0.33,E,,
239,'092,British Virgin Islands,7010,Cost of vegetables,6226,Value,PPP dollar per person per day,0.78,E,,,,,,,0.92,E,,
239,'092,British Virgin Islands,7011,Cost of fruits,6226,Value,PPP dollar per person per day,0.43,E,,,,,,,0.87,E,,
239,'092,British Virgin Islands,7012,Cost of oils and fats,6226,Value,PPP dollar per person per day,0.15,E,,,,,,,0.15,E,,
239,'092,British Virgin Islands,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,%,,O,,O,,O,,O,,O,,O
239,'092,British Virgin Islands,7006,Number of people unable to afford a healthy diet (million),6132,Value,million No,,O,,O,,O,,O,,O,,O
26,'096,Brunei Darussalam,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,PPP dollar per person per day,3.98,E,4.11,E,4.17,E,4.25,E,4.48,E,4.9,E
26,'096,Brunei Darussalam,7007,Cost of starchy staples,6226,Value,PPP dollar per person per day,0.67,E,,,,,,,0.63,E,,
26,'096,Brunei Darussalam,7008,Cost of animal source foods,6226,Value,PPP dollar per person per day,1.12,E,,,,,,,1.2,E,,
26,'096,Brunei Darussalam,7009,"Cost of legumes, nuts and seeds",6226,Value,PPP dollar per person per day,0.4,E,,,,,,,0.46,E,,
26,'096,Brunei Darussalam,7010,Cost of vegetables,6226,Value,PPP dollar per person per day,0.93,E,,,,,,,1.2,E,,
26,'096,Brunei Darussalam,7011,Cost of fruits,6226,Value,PPP dollar per person per day,0.89,E,,,,,,,0.86,E,,
26,'096,Brunei Darussalam,7012,Cost of oils and fats,6226,Value,PPP dollar per person per day,0.1,E,,,,,,,0.12,E,,
26,'096,Brunei Darussalam,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,%,,O,,O,,O,,O,,O,,O
26,'096,Brunei Darussalam,7006,Number of people unable to afford a healthy diet (million),6132,Value,million No,,O,,O,,O,,O,,O,,O
27,'100,Bulgaria,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,PPP dollar per person per day,3.39,E,3.47,E,3.66,E,3.8,E,3.94,E,4.74,E
27,'100,Bulgaria,7007,Cost of starchy staples,6226,Value,PPP dollar per person per day,0.5,E,,,,,,,0.68,E,,
27,'100,Bulgaria,7008,Cost of animal source foods,6226,Value,PPP dollar per person per day,0.96,E,,,,,,,0.98,E,,
27,'100,Bulgaria,7009,"Cost of legumes, nuts and seeds",6226,Value,PPP dollar per person per day,0.48,E,,,,,,,0.42,E,,
27,'100,Bulgaria,7010,Cost of vegetables,6226,Value,PPP dollar per person per day,0.77,E,,,,,,,0.86,E,,
27,'100,Bulgaria,7011,Cost of fruits,6226,Value,PPP dollar per person per day,0.96,E,,,,,,,0.87,E,,
27,'100,Bulgaria,7012,Cost of oils and fats,6226,Value,PPP dollar per person per day,0.1,E,,,,,,,0.14,E,,
27,'100,Bulgaria,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,%,10.2,E,8.4,E,7.8,E,5.3,E,6.1,E,5.8,E
27,'100,Bulgaria,7006,Number of people unable to afford a healthy diet (million),6132,Value,million No,0.7,E,0.6,E,0.6,E,0.4,E,0.4,E,0.4,E
233,'854,Burkina Faso,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,PPP dollar per person per day,2.67,E,2.78,E,2.73,E,2.82,E,3.04,E,3.57,E
233,'854,Burkina Faso,7007,Cost of starchy staples,6226,Value,PPP dollar per person per day,0.44,E,,,,,,,0.55,E,,
233,'854,Burkina Faso,7008,Cost of animal source foods,6226,Value,PPP dollar per person per day,1.15,E,,,,,,,0.94,E,,
233,'854,Burkina Faso,7009,"Cost of legumes, nuts and seeds",6226,Value,PPP dollar per person per day,0.13,E,,,,,,,0.34,E,,
233,'854,Burkina Faso,7010,Cost of vegetables,6226,Value,PPP dollar per person per day,0.92,E,,,,,,,0.58,E,,
233,'854,Burkina Faso,7011,Cost of fruits,6226,Value,PPP dollar per person per day,0.35,E,,,,,,,0.4,E,,
233,'854,Burkina Faso,7012,Cost of oils and fats,6226,Value,PPP dollar per person per day,0.19,E,,,,,,,0.23,E,,
233,'854,Burkina Faso,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,%,64.9,E,62.1,E,58.8,E,59.7,E,59.1,E,63.1,E
233,'854,Burkina Faso,7006,Number of people unable to afford a healthy diet (million),6132,Value,million No,12.9,E,12.7,E,12.3,E,12.8,E,13.1,E,14.3,E
29,'108,Burundi,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,PPP dollar per person per day,3.34,E,3.13,E,3.11,E,3.29,E,3.5,E,3.97,E
29,'108,Burundi,7007,Cost of starchy staples,6226,Value,PPP dollar per person per day,0.62,E,,,,,,,0.67,E,,
29,'108,Burundi,7008,Cost of animal source foods,6226,Value,PPP dollar per person per day,1.11,E,,,,,,,1.58,E,,
29,'108,Burundi,7009,"Cost of legumes, nuts and seeds",6226,Value,PPP dollar per person per day,0.17,E,,,,,,,0.25,E,,
29,'108,Burundi,7010,Cost of vegetables,6226,Value,PPP dollar per person per day,0.53,E,,,,,,,0.42,E,,
29,'108,Burundi,7011,Cost of fruits,6226,Value,PPP dollar per person per day,0.45,E,,,,,,,0.45,E,,
29,'108,Burundi,7012,Cost of oils and fats,6226,Value,PPP dollar per person per day,0.11,E,,,,,,,0.14,E,,
29,'108,Burundi,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,%,89.6,E,87.9,E,87.2,E,88.1,E,88.3,E,89.6,E
29,'108,Burundi,7006,Number of people unable to afford a healthy diet (million),6132,Value,million No,10,E,10.1,E,10.4,E,10.8,E,11.1,E,11.6,E
35,'132,Cabo Verde,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,PPP dollar per person per day,3.2,E,3.26,E,3.32,E,3.4,E,3.51,E,4.07,E
35,'132,Cabo Verde,7007,Cost of starchy staples,6226,Value,PPP dollar per person per day,0.34,E,,,,,,,0.42,E,,
35,'132,Cabo Verde,7008,Cost of animal source foods,6226,Value,PPP dollar per person per day,0.78,E,,,,,,,0.86,E,,
35,'132,Cabo Verde,7009,"Cost of legumes, nuts and seeds",6226,Value,PPP dollar per person per day,0.28,E,,,,,,,0.34,E,,
35,'132,Cabo Verde,7010,Cost of vegetables,6226,Value,PPP dollar per person per day,1.04,E,,,,,,,1.16,E,,
35,'132,Cabo Verde,7011,Cost of fruits,6226,Value,PPP dollar per person per day,0.82,E,,,,,,,0.61,E,,
35,'132,Cabo Verde,7012,Cost of oils and fats,6226,Value,PPP dollar per person per day,0.1,E,,,,,,,0.14,E,,
35,'132,Cabo Verde,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,%,30,E,28.9,E,27.3,E,35.5,E,33.4,E,30.5,E
35,'132,Cabo Verde,7006,Number of people unable to afford a healthy diet (million),6132,Value,million No,0.2,E,0.2,E,0.2,E,0.2,E,0.2,E,0.2,E
115,'116,Cambodia,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,PPP dollar per person per day,3.72,E,3.81,E,3.89,E,4,E,4.18,E,4.5,E
115,'116,Cambodia,7007,Cost of starchy staples,6226,Value,PPP dollar per person per day,0.5,E,,,,,,,0.67,E,,
115,'116,Cambodia,7008,Cost of animal source foods,6226,Value,PPP dollar per person per day,1.23,E,,,,,,,1.14,E,,
115,'116,Cambodia,7009,"Cost of legumes, nuts and seeds",6226,Value,PPP dollar per person per day,0.42,E,,,,,,,0.43,E,,
115,'116,Cambodia,7010,Cost of vegetables,6226,Value,PPP dollar per person per day,0.79,E,,,,,,,1.09,E,,
115,'116,Cambodia,7011,Cost of fruits,6226,Value,PPP dollar per person per day,0.53,E,,,,,,,0.6,E,,
115,'116,Cambodia,7012,Cost of oils and fats,6226,Value,PPP dollar per person per day,0.15,E,,,,,,,0.26,E,,
115,'116,Cambodia,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,%,,O,,O,,O,,O,,O,,O
115,'116,Cambodia,7006,Number of people unable to afford a healthy diet (million),6132,Value,million No,,O,,O,,O,,O,,O,,O
32,'120,Cameroon,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,PPP dollar per person per day,2.58,E,2.65,E,2.7,E,2.77,E,2.95,E,3.39,E
32,'120,Cameroon,7007,Cost of starchy staples,6226,Value,PPP dollar per person per day,0.48,E,,,,,,,0.58,E,,
32,'120,Cameroon,7008,Cost of animal source foods,6226,Value,PPP dollar per person per day,0.84,E,,,,,,,1.39,E,,
32,'120,Cameroon,7009,"Cost of legumes, nuts and seeds",6226,Value,PPP dollar per person per day,0.14,E,,,,,,,0.26,E,,
32,'120,Cameroon,7010,Cost of vegetables,6226,Value,PPP dollar per person per day,0.59,E,,,,,,,0.34,E,,
32,'120,Cameroon,7011,Cost of fruits,6226,Value,PPP dollar per person per day,0.45,E,,,,,,,0.24,E,,
32,'120,Cameroon,7012,Cost of oils and fats,6226,Value,PPP dollar per person per day,0.12,E,,,,,,,0.16,E,,
32,'120,Cameroon,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,%,52.4,E,52.3,E,52.5,E,53.7,E,54.3,E,55.9,E
32,'120,Cameroon,7006,Number of people unable to afford a healthy diet (million),6132,Value,million No,12.8,E,13.1,E,13.5,E,14.2,E,14.8,E,15.6,E
33,'124,Canada,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,PPP dollar per person per day,3.08,E,3.13,E,3.19,E,3.33,E,3.48,E,3.89,E
33,'124,Canada,7007,Cost of starchy staples,6226,Value,PPP dollar per person per day,0.43,E,,,,,,,0.39,E,,
33,'124,Canada,7008,Cost of animal source foods,6226,Value,PPP dollar per person per day,0.77,E,,,,,,,0.94,E,,
33,'124,Canada,7009,"Cost of legumes, nuts and seeds",6226,Value,PPP dollar per person per day,0.31,E,,,,,,,0.31,E,,
33,'124,Canada,7010,Cost of vegetables,6226,Value,PPP dollar per person per day,0.61,E,,,,,,,0.87,E,,
33,'124,Canada,7011,Cost of fruits,6226,Value,PPP dollar per person per day,0.67,E,,,,,,,0.9,E,,
33,'124,Canada,7012,Cost of oils and fats,6226,Value,PPP dollar per person per day,0.08,E,,,,,,,0.07,E,,
33,'124,Canada,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,%,3.2,E,2.7,E,2.7,E,3.2,E,3,E,2.7,E
33,'124,Canada,7006,Number of people unable to afford a healthy diet (million),6132,Value,million No,1.2,E,1,E,1,E,1.2,E,1.1,E,1.1,E
36,'136,Cayman Islands,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,PPP dollar per person per day,3.58,E,3.52,E,3.32,E,3.56,E,3.72,E,3.83,E
36,'136,Cayman Islands,7007,Cost of starchy staples,6226,Value,PPP dollar per person per day,0.56,E,,,,,,,0.7,E,,
36,'136,Cayman Islands,7008,Cost of animal source foods,6226,Value,PPP dollar per person per day,0.58,E,,,,,,,0.67,E,,
36,'136,Cayman Islands,7009,"Cost of legumes, nuts and seeds",6226,Value,PPP dollar per person per day,0.26,E,,,,,,,0.32,E,,
36,'136,Cayman Islands,7010,Cost of vegetables,6226,Value,PPP dollar per person per day,0.75,E,,,,,,,0.81,E,,
36,'136,Cayman Islands,7011,Cost of fruits,6226,Value,PPP dollar per person per day,0.65,E,,,,,,,1.09,E,,
36,'136,Cayman Islands,7012,Cost of oils and fats,6226,Value,PPP dollar per person per day,0.13,E,,,,,,,0.13,E,,
36,'136,Cayman Islands,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,%,,O,,O,,O,,O,,O,,O
36,'136,Cayman Islands,7006,Number of people unable to afford a healthy diet (million),6132,Value,million No,,O,,O,,O,,O,,O,,O
37,'140,Central African Republic,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,PPP dollar per person per day,2.96,E,3.03,E,3.08,E,3.12,E,3.27,E,3.53,E
37,'140,Central African Republic,7007,Cost of starchy staples,6226,Value,PPP dollar per person per day,0.53,E,,,,,,,0.56,E,,
37,'140,Central African Republic,7008,Cost of animal source foods,6226,Value,PPP dollar per person per day,1.28,E,,,,,,,1.33,E,,
37,'140,Central African Republic,7009,"Cost of legumes, nuts and seeds",6226,Value,PPP dollar per person per day,0.14,E,,,,,,,0.2,E,,
37,'140,Central African Republic,7010,Cost of vegetables,6226,Value,PPP dollar per person per day,0.95,E,,,,,,,0.84,E,,
37,'140,Central African Republic,7011,Cost of fruits,6226,Value,PPP dollar per person per day,0.34,E,,,,,,,0.21,E,,
37,'140,Central African Republic,7012,Cost of oils and fats,6226,Value,PPP dollar per person per day,0.17,E,,,,,,,0.13,E,,
37,'140,Central African Republic,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,%,86.9,E,86.1,E,85.7,E,86.1,E,86.5,E,86.7,E
37,'140,Central African Republic,7006,Number of people unable to afford a healthy diet (million),6132,Value,million No,4.3,E,4.4,E,4.5,E,4.6,E,4.7,E,4.8,E
39,'148,Chad,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,PPP dollar per person per day,2.75,E,2.66,E,2.59,E,2.74,E,2.86,E,3.27,E
39,'148,Chad,7007,Cost of starchy staples,6226,Value,PPP dollar per person per day,0.5,E,,,,,,,0.76,E,,
39,'148,Chad,7008,Cost of animal source foods,6226,Value,PPP dollar per person per day,0.88,E,,,,,,,0.91,E,,
39,'148,Chad,7009,"Cost of legumes, nuts and seeds",6226,Value,PPP dollar per person per day,0.19,E,,,,,,,0.35,E,,
39,'148,Chad,7010,Cost of vegetables,6226,Value,PPP dollar per person per day,0.7,E,,,,,,,0.4,E,,
39,'148,Chad,7011,Cost of fruits,6226,Value,PPP dollar per person per day,0.39,E,,,,,,,0.26,E,,
39,'148,Chad,7012,Cost of oils and fats,6226,Value,PPP dollar per person per day,0.17,E,,,,,,,0.18,E,,
39,'148,Chad,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,%,63,E,60.4,E,57.1,E,59.1,E,59,E,60.8,E
39,'148,Chad,7006,Number of people unable to afford a healthy diet (million),6132,Value,million No,9.5,E,9.4,E,9.2,E,9.8,E,10.1,E,10.8,E
40,'152,Chile,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,PPP dollar per person per day,3.38,E,3.52,E,3.66,E,3.79,E,3.86,E,4.54,E
40,'152,Chile,7007,Cost of starchy staples,6226,Value,PPP dollar per person per day,0.35,E,,,,,,,0.58,E,,
40,'152,Chile,7008,Cost of animal source foods,6226,Value,PPP dollar per person per day,0.76,E,,,,,,,0.8,E,,
40,'152,Chile,7009,"Cost of legumes, nuts and seeds",6226,Value,PPP dollar per person per day,0.26,E,,,,,,,0.41,E,,
40,'152,Chile,7010,Cost of vegetables,6226,Value,PPP dollar per person per day,0.94,E,,,,,,,1.05,E,,
40,'152,Chile,7011,Cost of fruits,6226,Value,PPP dollar per person per day,0.62,E,,,,,,,0.75,E,,
40,'152,Chile,7012,Cost of oils and fats,6226,Value,PPP dollar per person per day,0.12,E,,,,,,,0.27,E,,
40,'152,Chile,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,%,48.1,E,46.1,E,46,E,50.3,E,42.5,E,40.4,E
40,'152,Chile,7006,Number of people unable to afford a healthy diet (million),6132,Value,million No,8.8,E,8.6,E,8.8,E,9.7,E,8.3,E,7.9,E
96,'344,"China, Hong Kong SAR",7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,PPP dollar per person per day,3.64,E,3.81,E,3.93,E,4.13,E,4.43,E,4.88,E
96,'344,"China, Hong Kong SAR",7007,Cost of starchy staples,6226,Value,PPP dollar per person per day,0.74,E,,,,,,,0.86,E,,
96,'344,"China, Hong Kong SAR",7008,Cost of animal source foods,6226,Value,PPP dollar per person per day,1.03,E,,,,,,,1.21,E,,
96,'344,"China, Hong Kong SAR",7009,"Cost of legumes, nuts and seeds",6226,Value,PPP dollar per person per day,0.3,E,,,,,,,0.34,E,,
96,'344,"China, Hong Kong SAR",7010,Cost of vegetables,6226,Value,PPP dollar per person per day,0.74,E,,,,,,,0.96,E,,
96,'344,"China, Hong Kong SAR",7011,Cost of fruits,6226,Value,PPP dollar per person per day,0.67,E,,,,,,,0.86,E,,
96,'344,"China, Hong Kong SAR",7012,Cost of oils and fats,6226,Value,PPP dollar per person per day,0.16,E,,,,,,,0.2,E,,
96,'344,"China, Hong Kong SAR",7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,%,,O,,O,,O,,O,,O,,O
96,'344,"China, Hong Kong SAR",7006,Number of people unable to afford a healthy diet (million),6132,Value,million No,,O,,O,,O,,O,,O,,O
41,'156,"China, mainland",7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,PPP dollar per person per day,2.68,E,2.74,E,2.91,E,3.11,E,3.08,E,3.35,E
41,'156,"China, mainland",7007,Cost of starchy staples,6226,Value,PPP dollar per person per day,0.43,E,,,,,,,0.45,E,,
41,'156,"China, mainland",7008,Cost of animal source foods,6226,Value,PPP dollar per person per day,0.67,E,,,,,,,0.9,E,,
41,'156,"China, mainland",7009,"Cost of legumes, nuts and seeds",6226,Value,PPP dollar per person per day,0.28,E,,,,,,,0.29,E,,
41,'156,"China, mainland",7010,Cost of vegetables,6226,Value,PPP dollar per person per day,0.48,E,,,,,,,0.59,E,,
41,'156,"China, mainland",7011,Cost of fruits,6226,Value,PPP dollar per person per day,0.62,E,,,,,,,0.73,E,,
41,'156,"China, mainland",7012,Cost of oils and fats,6226,Value,PPP dollar per person per day,0.09,E,,,,,,,0.13,E,,
41,'156,"China, mainland",7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,%,28.2,E,24.4,E,22,E,23,E,17.6,E,17.5,E
41,'156,"China, mainland",7006,Number of people unable to afford a healthy diet (million),6132,Value,million No,398.1,E,346.2,E,313.1,E,327.6,E,251.3,E,249.3,E
214,'158,"China, Taiwan Province of",7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,PPP dollar per person per day,3.99,E,,O,,O,,O,4.97,E,,O
214,'158,"China, Taiwan Province of",7007,Cost of starchy staples,6226,Value,PPP dollar per person per day,0.86,E,,,,,,,1.05,E,,
214,'158,"China, Taiwan Province of",7008,Cost of animal source foods,6226,Value,PPP dollar per person per day,0.91,E,,,,,,,1.29,E,,
214,'158,"China, Taiwan Province of",7009,"Cost of legumes, nuts and seeds",6226,Value,PPP dollar per person per day,0.47,E,,,,,,,0.57,E,,
214,'158,"China, Taiwan Province of",7010,Cost of vegetables,6226,Value,PPP dollar per person per day,0.86,E,,,,,,,1.15,E,,
214,'158,"China, Taiwan Province of",7011,Cost of fruits,6226,Value,PPP dollar per person per day,0.75,E,,,,,,,0.75,E,,
214,'158,"China, Taiwan Province of",7012,Cost of oils and fats,6226,Value,PPP dollar per person per day,0.13,E,,,,,,,0.15,E,,
214,'158,"China, Taiwan Province of",7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,%,5.3,E,,O,,O,,O,4.5,E,,O
214,'158,"China, Taiwan Province of",7006,Number of people unable to afford a healthy diet (million),6132,Value,million No,1.2,E,,O,,O,,O,1.1,E,,O
44,'170,Colombia,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,PPP dollar per person per day,2.84,E,2.87,E,2.95,E,3.15,E,3.34,E,4.13,E
44,'170,Colombia,7007,Cost of starchy staples,6226,Value,PPP dollar per person per day,0.55,E,,,,,,,0.57,E,,
44,'170,Colombia,7008,Cost of animal source foods,6226,Value,PPP dollar per person per day,0.8,E,,,,,,,0.88,E,,
44,'170,Colombia,7009,"Cost of legumes, nuts and seeds",6226,Value,PPP dollar per person per day,0.26,E,,,,,,,0.3,E,,
44,'170,Colombia,7010,Cost of vegetables,6226,Value,PPP dollar per person per day,0.62,E,,,,,,,0.81,E,,
44,'170,Colombia,7011,Cost of fruits,6226,Value,PPP dollar per person per day,0.49,E,,,,,,,0.54,E,,
44,'170,Colombia,7012,Cost of oils and fats,6226,Value,PPP dollar per person per day,0.15,E,,,,,,,0.23,E,,
44,'170,Colombia,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,%,31.7,E,31.6,E,32.7,E,41.2,E,37.9,E,36.6,E
44,'170,Colombia,7006,Number of people unable to afford a healthy diet (million),6132,Value,million No,15.3,E,15.6,E,16.4,E,21,E,19.5,E,19,E
46,'178,Congo,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,PPP dollar per person per day,3.02,E,3.05,E,3.04,E,3.09,E,3.27,E,3.64,E
46,'178,Congo,7007,Cost of starchy staples,6226,Value,PPP dollar per person per day,0.53,E,,,,,,,0.6,E,,
46,'178,Congo,7008,Cost of animal source foods,6226,Value,PPP dollar per person per day,0.63,E,,,,,,,1.08,E,,
46,'178,Congo,7009,"Cost of legumes, nuts and seeds",6226,Value,PPP dollar per person per day,0.22,E,,,,,,,0.45,E,,
46,'178,Congo,7010,Cost of vegetables,6226,Value,PPP dollar per person per day,1.12,E,,,,,,,0.68,E,,
